"TOA5","CR1000_SN6134","CR1000","6316","CR1000.Std.32.06","CPU:SN6134_ClimatVUE50_LP.CR1","54061","ClimatVIEW_1min"
"TIMESTAMP","RECORD","SlrFD_W_Avg","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Max","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","CVMeta"
"TS","RN","W/m^2","mm","meters/second","Deg","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees",""
"","","Avg","Tot","WVc","WVc","WVc","Max","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Smp"
"2024-04-10 10:34:00",7139,335.8,0,1.452,192.3,2.032,1.83,-12.88,1.8,1004.4,75.6,-6.467,-1.967,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:35:00",7140,336.5,0,1.205,188,5.312,1.57,-12.53,1.8,1004.4,76,-6.467,-1.967,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:36:00",7141,337.7,0,1.312,181.5,8.68,1.4,-12.53,1.8,1004.4,74.5,-6.45,-1.983,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:37:00",7142,339,0,0.82,166.2,8.89,1.02,-12.38,1.8,1004.4,75.9,-6.383,-1.95,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:38:00",7143,339.3,0,0.932,172,4.357,1.01,-12.43,1.8,1004.4,76.3,-6.35,-1.95,1.083,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:39:00",7144,340.5,0,1.18,172.7,3.84,1.59,-12.67,1.8,1004.4,77.1,-6.3,-1.917,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:40:00",7145,341.5,0,1.338,182.8,5.503,1.83,-12.35,1.8,1004.4,73.2,-6.267,-1.917,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:41:00",7146,342.7,0,0.94,175.4,9.16,1.07,-11.83,1.8,1004.4,74.5,-6.217,-1.867,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:42:00",7147,343.2,0,1.045,168.5,6.21,1.18,-11.95,1.8,1004.4,74.8,-6.167,-1.867,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:43:00",7148,344.2,0,1.142,173.9,3.685,1.29,-11.9,1.8,1004.4,76.1,-6.083,-1.883,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:44:00",7149,345,0,1.053,192.7,6.44,1.2,-13.55,1.783333,1004.4,77.9,-6.083,-1.917,1.067,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:45:00",7150,346.2,0,1.257,191.5,4.117,1.31,-13.15,1.7,1004.45,77,-6.083,-1.85,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:46:00",7151,346.7,0,1.14,190.7,3.696,1.21,-12.7,1.8,1004.483,78.2,-6.033,-1.85,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:47:00",7152,347.3,0,0.922,214.3,8.95,1,-11.97,1.8,1004.5,70.4,-6.017,-1.983,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:48:00",7153,348.2,0,0.963,226.9,7.802,1.21,-11.68,1.8,1004.5,72.6,-5.983,-1.933,1.083,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:49:00",7154,349,0,1.048,242.6,16.65,1.31,-12.15,1.8,1004.5,73.8,-5.933,-1.967,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:50:00",7155,349.3,0,1.188,226.4,7.436,1.34,-12.02,1.8,1004.5,71.8,-5.9,-1.95,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:51:00",7156,350,0,1.48,235.6,7.625,1.7,-12.33,1.8,1004.5,78.2,-5.8,-1.833,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:52:00",7157,351,0,1.343,222.2,9.25,1.56,-12.72,1.766667,1004.583,74.7,-5.9,-1.933,1.1,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:53:00",7158,351.7,0,1.327,223.4,8.28,1.47,-12.47,1.733333,1004.583,74.4,-5.883,-1.817,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:54:00",7159,352.5,0,1.315,213.7,5.851,1.38,-12.55,1.733333,1004.517,76.4,-5.9,-1.95,1.1,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:55:00",7160,352.7,0,1.225,200.5,4.786,1.42,-12.6,1.766667,1004.5,75.6,-5.867,-1.917,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:56:00",7161,353,0,1.562,200.5,4.597,1.84,-12.88,1.8,1004.5,77.9,-5.883,-1.967,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:57:00",7162,354,0,1.657,199,4.183,1.74,-12.82,1.75,1004.5,76.5,-5.917,-1.967,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:58:00",7163,354.5,0,1.76,193.1,3.384,1.86,-12.82,1.716667,1004.467,73.4,-5.967,-1.883,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 10:59:00",7164,354.8,0,1.725,184.3,5.222,1.81,-12.63,1.8,1004.433,78,-5.983,-1.9,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:00:00",7165,355.2,0,1.598,186.6,4.872,1.7,-12.57,1.733333,1004.4,73.5,-6.05,-1.817,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:01:00",7166,356,0,1.747,187.1,1.59,1.81,-12.5,1.766667,1004.4,75.6,-6.1,-1.883,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:02:00",7167,356.3,0,1.578,184.5,3.721,1.77,-12.37,1.8,1004.417,73.3,-6.117,-1.783,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:03:00",7168,357,0,1.413,182.1,3.304,1.55,-12.05,1.8,1004.4,71.1,-6.133,-1.933,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:04:00",7169,357.7,0,1.357,174.7,4.451,1.44,-11.8,1.8,1004.4,72,-6.15,-1.817,1.083,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:05:00",7170,358,0,1.38,174.6,4.884,1.53,-11.67,1.8,1004.4,72,-6.1,-1.917,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:06:00",7171,358.7,0,1.477,170.1,2.785,1.56,-11.43,1.8,1004.4,70.2,-6.083,-1.95,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:07:00",7172,359,0,1.218,166.4,2.03,1.27,-11.33,1.8,1004.4,68.9,-6.033,-1.983,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:08:00",7173,359.2,0,0.957,166.7,5.67,1.11,-11.03,1.816667,1004.4,69.2,-5.933,-1.883,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:09:00",7174,360,0,0.847,182.7,10.47,1.04,-11.77,1.8,1004.4,79.8,-5.85,-2.017,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:10:00",7175,361,0,0.92,202.5,8.2,1.16,-12.45,1.8,1004.4,76.5,-5.8,-1.9,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:11:00",7176,361,0,1.158,198.7,3.075,1.43,-12.63,1.8,1004.4,74.7,-5.75,-1.85,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:12:00",7177,361.2,0,1.04,189.2,3.853,1.21,-12.4,1.8,1004.4,77.4,-5.7,-1.833,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:13:00",7178,362,0,1.115,195.6,2.265,1.24,-12.75,1.8,1004.4,76.5,-5.683,-1.933,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:14:00",7179,362.3,0,0.93,182.1,6.614,1.02,-12.25,1.8,1004.483,71,-5.7,-1.883,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:15:00",7180,363,0,0.995,168.9,5.405,1.19,-11.8,1.8,1004.5,74.4,-5.65,-1.883,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:16:00",7181,363.2,0,1.162,179,3.778,1.32,-12.17,1.8,1004.5,74.3,-5.617,-1.833,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:17:00",7182,363.2,0,1.505,187.7,9.56,1.67,-13.25,1.783333,1004.5,82.7,-5.633,-1.983,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:18:00",7183,364,0,1.665,196.4,2.221,1.75,-13.37,1.7,1004.5,77.3,-5.7,-1.883,1.1,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:19:00",7184,364,0,1.545,198.8,2.538,1.67,-13.3,1.7,1004.5,79,-5.733,-1.8,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:20:00",7185,364.8,0,1.715,201.1,1.999,1.88,-13.38,1.7,1004.5,76.4,-5.867,-1.933,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:21:00",7186,365,0,1.718,201,1.645,1.82,-12.73,1.7,1004.5,72.8,-5.967,-1.85,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:22:00",7187,365.3,0,1.7,200.8,3.365,1.76,-12.57,1.7,1004.5,73.8,-5.983,-1.883,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:23:00",7188,365.7,0,1.778,192.3,1.333,1.9,-12.82,1.7,1004.5,74.8,-6.1,-1.85,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:24:00",7189,366,0,1.342,189.3,1.12,1.61,-12.3,1.716667,1004.517,72.1,-6.05,-1.933,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:25:00",7190,366,0,0.727,189.4,5.438,0.89,-11.87,1.766667,1004.567,72.2,-6.067,-1.9,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:26:00",7191,366,0,0.81,179.3,4.788,0.96,-11.95,1.8,1004.55,72,-5.983,-1.95,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:27:00",7192,366.7,0,1.05,178.3,4.415,1.22,-12.13,1.8,1004.5,72.4,-5.967,-1.95,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:28:00",7193,366.7,0,1.207,165.1,6.376,1.38,-11.93,1.8,1004.533,71.7,-5.867,-1.85,1.033,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:29:00",7194,366.5,0,1.097,179.9,8.45,1.19,-12.68,1.766667,1004.533,81.1,-5.883,-2,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:30:00",7195,367,0,0.938,200,12.27,1.29,-13.43,1.7,1004.6,78.8,-5.867,-1.85,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:31:00",7196,367.7,0,1.057,194.1,7.257,1.2,-14.1,1.7,1004.533,77.4,-5.883,-1.967,1.083,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:32:00",7197,367.8,0,0.972,176.7,5.186,1,-13.6,1.666667,1004.5,75.1,-5.917,-1.9,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:33:00",7198,367.7,0,1.22,156.4,23.72,1.62,-13.13,1.683333,1004.5,78.5,-5.95,-1.967,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:34:00",7199,368.3,0,1.722,181,6.357,1.89,-13.77,1.616666,1004.5,77.4,-6.017,-1.9,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:35:00",7200,368.8,0,1.207,183.8,8.39,1.65,-13.12,1.65,1004.4,74.6,-6.083,-1.917,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:36:00",7201,368.8,0,1.063,174.7,10.54,1.31,-12.93,1.683333,1004.4,70.2,-6.217,-1.917,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:37:00",7202,369.3,0,0.713,147.1,14.51,1.49,-11.8,1.7,1004.417,64.2,-6.167,-1.95,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:38:00",7203,369.8,0,0.748,154.8,13.9,1.08,-11.9,1.7,1004.4,74.4,-6.117,-1.8,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:39:00",7204,370,0,1.392,191.4,6.994,1.77,-13.2,1.7,1004.433,78.3,-6.083,-1.933,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:40:00",7205,371,0,1.797,195.6,4.752,2.05,-13.52,1.7,1004.417,78.7,-6.117,-1.9,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:41:00",7206,371,0,1.898,200.2,2.556,2.13,-13.1,1.7,1004.4,72.1,-6.183,-1.833,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:42:00",7207,371.2,0,1.702,192.7,4.593,1.88,-12.97,1.7,1004.4,73.1,-6.283,-1.9,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:43:00",7208,371.2,0,1.388,176.5,8.32,1.73,-12.62,1.7,1004.4,76.4,-6.3,-1.933,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:44:00",7209,371.7,0,1.508,196,2.156,1.77,-13.95,1.65,1004.4,79.5,-6.35,-1.883,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:45:00",7210,372,0,1.697,198.9,2.762,1.84,-13.93,1.6,1004.4,76.1,-6.417,-1.933,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:46:00",7211,372,0,1.81,187.4,4.48,1.94,-12.95,1.616666,1004.4,70.6,-6.55,-2,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:47:00",7212,372.5,0,1.887,186.2,2.46,1.92,-12.45,1.7,1004.383,71.1,-6.6,-1.95,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:48:00",7213,372.5,0,1.625,179.1,4.276,1.84,-12.23,1.7,1004.317,71,-6.583,-1.917,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:49:00",7214,372.3,0,1.44,185.4,12.44,1.64,-12.73,1.7,1004.317,83,-6.583,-1.85,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:50:00",7215,372.5,0,1.7,204.1,5.398,2.21,-13.65,1.616666,1004.317,77.7,-6.633,-1.967,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:51:00",7216,372.8,0,1.93,200.8,1.207,2.05,-13.17,1.633333,1004.35,74,-6.667,-1.9,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:52:00",7217,373,0,1.873,205.7,1.793,2,-13.2,1.65,1004.4,72.8,-6.733,-2.017,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:53:00",7218,373.2,0,1.538,196.7,4.809,1.67,-12.53,1.7,1004.4,70.6,-6.767,-1.917,1.083,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:54:00",7219,373,0,1.428,193.7,1.598,1.52,-12.77,1.7,1004.4,75.3,-6.75,-1.933,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:55:00",7220,373.2,0,1.503,192,2.988,1.68,-13.38,1.683333,1004.4,78.9,-6.767,-2,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:56:00",7221,373,0,1.273,191.6,0.298,1.35,-13.22,1.633333,1004.4,73.6,-6.783,-1.883,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:57:00",7222,372.8,0,1.043,187.2,4.213,1.14,-13.52,1.633333,1004.4,72.7,-6.767,-1.9,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:58:00",7223,372.5,0,0.992,188.6,5.155,1.14,-13.3,1.6,1004.4,71.4,-6.75,-2,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 11:59:00",7224,372.8,0,0.867,177,2.351,0.98,-12.83,1.616666,1004.4,70.1,-6.767,-1.867,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:00:00",7225,372.7,0,0.938,188.2,7.56,1.14,-12.75,1.7,1004.4,73.1,-6.717,-1.9,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:01:00",7226,372.5,0,0.928,193.8,4.161,1.22,-12.93,1.7,1004.35,80.7,-6.667,-1.833,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:02:00",7227,372.8,0,1.217,199.4,1.892,1.36,-13.47,1.65,1004.3,75,-6.65,-1.867,1.1,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:03:00",7228,372.3,0,1.307,202.4,3.068,1.35,-13.37,1.683333,1004.3,75.4,-6.6,-1.85,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:04:00",7229,372.2,0,1.278,200,2.379,1.41,-12.98,1.683333,1004.3,73.5,-6.65,-1.917,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:05:00",7230,372.3,0,1.113,202.7,1.892,1.22,-12.83,1.7,1004.267,72.6,-6.667,-1.9,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:06:00",7231,372.2,0,0.865,204.9,4.058,1.02,-12.4,1.7,1004.233,71.8,-6.633,-1.8,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:07:00",7232,372,0,0.573,220,12.66,0.73,-11.4,1.7,1004.3,66.6,-6.517,-1.983,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:08:00",7233,372.2,0,0.548,214.9,12.31,0.65,-11.28,1.7,1004.283,70.2,-6.417,-1.933,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:09:00",7234,372.2,0,0.55,205.8,38.74,0.68,-11.78,1.766667,1004.3,71.9,-6.3,-1.917,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:10:00",7235,372,0,0.608,187.5,6.462,0.77,-12,1.8,1004.3,73.2,-6.133,-1.9,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:11:00",7236,371.8,0,1.057,172.4,4.005,1.38,-12.17,1.8,1004.3,73.3,-6.083,-1.883,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:12:00",7237,371.8,0,1.602,168.6,3.373,1.78,-12.22,1.8,1004.3,71.9,-6,-1.883,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:13:00",7238,372,0,1.755,166.8,3.292,1.92,-12.05,1.733333,1004.3,71.6,-6.067,-1.9,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:14:00",7239,371,0,1.568,161.5,4.528,1.77,-12.08,1.733333,1004.3,72.5,-6.05,-1.833,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:15:00",7240,371,0,1.723,160.5,2.857,1.84,-11.92,1.766667,1004.3,70.7,-6.067,-1.983,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:16:00",7241,370.5,0,1.132,153.3,3.446,1.39,-11.68,1.783333,1004.367,69.9,-6.1,-1.967,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:17:00",7242,369.8,0,1.002,193.2,14.81,1.42,-12.78,1.75,1004.4,77.8,-6.033,-1.833,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:18:00",7243,370,0,1.055,220.9,15.11,1.38,-12.25,1.7,1004.4,69.3,-6,-1.917,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:19:00",7244,370,0,1.145,232.5,11.39,1.37,-12.02,1.7,1004.4,70.1,-6.1,-1.85,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:20:00",7245,370,0,1.105,234.3,8.7,1.22,-11.78,1.7,1004.4,67.6,-6.083,-1.9,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:21:00",7246,369.3,0,1.25,205.1,4.675,1.36,-12.08,1.7,1004.4,71.3,-6.117,-1.917,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:22:00",7247,369,0,1.478,195.1,2.165,1.61,-12,1.783333,1004.4,72,-6.1,-1.95,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:23:00",7248,369.2,0,1.552,195.8,1.906,1.63,-11.9,1.8,1004.4,71.9,-6.1,-1.833,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:24:00",7249,369,0,1.547,196.3,3.633,1.63,-11.88,1.8,1004.4,72,-6.083,-1.85,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:25:00",7250,368.8,0,1.535,191.5,1.587,1.67,-12.3,1.8,1004.4,76.4,-6.05,-1.883,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:26:00",7251,369,0,1.483,192.1,1.679,1.7,-12.65,1.7,1004.383,73.5,-6.15,-1.8,1.217,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:27:00",7252,368.5,0,1.47,192.4,2.188,1.63,-12.35,1.7,1004.333,72.8,-6.167,-1.9,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:28:00",7253,368.7,0,1.56,191.9,1.906,1.87,-12.47,1.716667,1004.4,73.5,-6.183,-2,1.267,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:29:00",7254,368.5,0,1.383,202,3.964,1.83,-12.32,1.7,1004.4,76.1,-6.25,-1.867,1.083,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:30:00",7255,367.8,0,1.475,208.9,8.31,1.72,-12.33,1.733333,1004.383,74.1,-6.233,-1.85,1.3,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:31:00",7256,367.7,0,1.095,203.3,3.168,1.36,-11.72,1.75,1004.383,66.5,-6.267,-1.917,1.2,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:32:00",7257,367.2,0,0.857,195.7,7.3,1.07,-11.42,1.8,1004.3,69.7,-6.2,-1.917,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:33:00",7258,367.2,0,0.778,188.8,3.064,0.82,-11.22,1.8,1004.3,70.1,-6.167,-1.85,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:34:00",7259,366.8,0,0.882,186.6,1.328,0.99,-11.25,1.8,1004.3,72.2,-6.117,-1.9,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:35:00",7260,366,0,1.29,176.8,9.12,2.02,-11.78,1.8,1004.3,77.5,-6,-1.817,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:36:00",7261,365.5,0,2.038,159,3.508,2.49,-12.93,1.75,1004.3,76.2,-6,-1.833,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:37:00",7262,365,0,2.052,161.6,2.151,2.27,-12.72,1.7,1004.333,73.6,-6.05,-1.9,1.25,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:38:00",7263,364.3,0,1.903,162.2,3.245,2.04,-12.33,1.7,1004.35,73.5,-6.067,-1.883,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:39:00",7264,363.8,0,1.677,166.8,4.673,1.78,-12.22,1.7,1004.35,70.7,-6.167,-1.867,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:40:00",7265,363.3,0,1.628,171.5,5.585,2.01,-12.1,1.7,1004.317,71.6,-6.25,-1.933,1.183,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:41:00",7266,362.2,0,1.382,183.8,6.025,1.49,-12.63,1.7,1004.3,75.3,-6.283,-1.817,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:42:00",7267,362,0,1.523,196.3,4.314,1.64,-13.7,1.7,1004.3,77.1,-6.35,-1.883,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:43:00",7268,361.3,0,1.617,197.5,5.271,1.68,-13.73,1.6,1004.3,76.1,-6.433,-2,1.167,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:44:00",7269,361.5,0,1.692,203.1,5.368,2.05,-13.25,1.6,1004.3,74.8,-6.617,-1.9,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:45:00",7270,360.3,0,2.058,204.4,2.323,2.37,-13.45,1.6,1004.283,76.1,-6.683,-1.933,1.117,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:46:00",7271,360,0,2.098,195.7,2.092,2.31,-13.58,1.6,1004.25,75.8,-6.8,-1.833,1.283,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:47:00",7272,359.2,0,2.317,196.6,3.105,2.65,-13.35,1.6,1004.2,74,-6.967,-1.983,1.133,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:48:00",7273,358.8,0,2.118,191.5,12.19,2.42,-13.8,1.6,1004.2,74.8,-7.067,-1.783,1.233,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:49:00",7274,358,0,2.14,179.3,7.024,2.52,-13.05,1.6,1004.2,71.3,-7.15,-2.65,1.767,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:50:00",7275,355.7,0,2.155,179.1,3.002,2.35,-12.78,1.6,1004.2,70.5,-7.217,0.617,-2.417,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:51:00",7276,339.8,0,2.015,178,3.716,2.55,-12.45,1.616666,1004.2,71.2,-7.283,-2.4,2.45,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:52:00",7277,337,0,1.67,197.5,4.885,2.01,-13.45,1.6,1004.2,74.5,-7.317,0.2,1.15,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:53:00",7278,335.8,0,1.915,204,4.599,2.21,-13.3,1.6,1004.2,72.2,-7.35,-4.15,1.833,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:54:00",7279,335.2,0,2.035,205.1,4.7,2.22,-13,1.6,1004.183,72.7,-7.483,-1.9,1.3,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:55:00",7280,335,0,2.115,203.4,3.405,2.29,-12.92,1.6,1004.183,72.2,-7.433,-2.4,0.7,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:56:00",7281,334.3,0,2.293,200.1,3.753,2.58,-12.88,1.6,1004.2,70.5,-7.517,-1.717,1.483,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:57:00",7282,334,0,2.305,196.1,2.124,2.39,-12.65,1.616666,1004.2,71.2,-7.583,-2.1,0.783,"013CAMPBELLCLIM50535VUE-500003769"
"2024-04-10 12:58:00",7283,333.3,0,2.232,187.6,1.321,2.44,-12.45,1.666667,1004.183,69.4,-7.55,-1.917,0.35,"013CAMPBELLCLIM50535VUE-500003769"
