"TOA5","SN6134_ClimatVUE","CR1000","6316","CR1000.Std.32.06","CPU:SN6134_ClimatVUE50_LP.CR1","54061","ClimatVIEW_1h"
"TIMESTAMP","RECORD","BattV_Min","SlrFD_W_Avg","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Avg","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","SlrTF_MJ_Tot"
"TS","RN","Volts","W/m^2","mm","meters/second","Deg","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2"
"","","Min","Avg","Tot","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Tot"
"2024-07-21 00:00:00",2270,13.48,58.16,0,3.662,19.99,6.521,3.662,8.74,8.441111,1005.59,75.3,9.26,-0.714,0.732,0.20937
"2024-07-21 01:00:00",2271,13.48,27.78,0,2.704,29.36,9.53,2.704,8.34,8.424166,1005.515,77.4,8.52,-0.771,0.763,0.10002
"2024-07-21 02:00:00",2272,13.48,20.73,0,2.531,24.55,7.722,2.531,7.99,8.406388,1005.47,80.1,8.13,-0.77,0.764,0.07461999
"2024-07-21 03:00:00",2273,13.48,26.98,0,2.592,28.52,18.01,2.592,7.634,8.43611,1005.267,82.4,7.792,-0.789,0.78,0.09711999
"2024-07-21 04:00:00",2274,13.48,44.32,0,1.59,31.72,48.07,1.59,7.479,8.511944,1004.943,81.9,7.706,-0.788,0.771,0.15956
"2024-07-21 05:00:00",2275,13.48,80.2,0,1.822,20.06,35.9,1.822,7.496,8.719444,1004.852,85.2,7.926,-0.774,0.767,0.28886
"2024-07-21 06:00:00",2276,13.48,116.6,0,1.57,15.77,14.99,1.57,7.516,8.859445,1004.505,85.7,8.24,-0.775,0.753,0.41969
"2024-07-21 07:00:00",2277,13.48,241.2,0,3.218,16.72,12.12,3.218,7.77,9.066111,1004.286,83.9,9.13,-0.817,0.734,0.8682299
"2024-07-21 08:00:00",2278,13.48,205.5,0,4.143,4.012,10.72,4.143,7.915,8.94361,1004.184,83.9,8.99,-0.725,0.738,0.7398099
"2024-07-21 09:00:00",2279,13.48,202,0,4.192,0.113,12.26,4.191,7.979,8.836666,1004.181,81.7,8.91,-0.704,0.751,0.7273499
"2024-07-21 10:00:00",2280,13.48,232.1,0,3.607,21.75,19.54,3.607,8.2,8.9325,1004.118,84.4,9.19,-0.724,0.729,0.83539
"2024-07-21 11:00:00",2281,13.48,231.2,0,3.54,3.797,21.21,3.54,8.8,9.097222,1004.054,79,9.92,-0.719,0.687,0.8324599
"2024-07-21 12:00:00",2282,13.48,324.3,0,4.552,352,12.05,4.552,8.9,9.185278,1003.83,79.8,10.57,-0.706,0.701,1.16745
"2024-07-21 13:00:00",2283,13.48,170.5,0,3.897,356.5,25.1,3.897,9.01,8.968055,1003.7,77,9.98,-0.724,0.719,0.6138399
"2024-07-21 14:00:00",2284,13.47,145.5,0,2.83,5.155,25.34,2.83,8.82,8.861944,1003.607,78.3,9.61,-0.74,0.742,0.52369
"2024-07-21 15:00:00",2285,13.48,139.8,0,2.474,27.11,21.08,2.474,8.73,9.054444,1003.407,80.8,9.54,-0.738,0.725,0.50344
"2024-07-21 16:00:00",2286,13.48,109.3,0,1.518,49.51,28.28,1.518,9.02,9.209444,1003.224,80.1,9.66,-0.725,0.719,0.39361
"2024-07-21 17:00:00",2287,13.46,84.7,0,1.403,33.47,27.57,1.403,9.28,9.499999,1002.964,84.1,9.97,-0.72,0.714,0.30483
"2024-07-21 18:00:00",2288,13.46,65.36,0,1.287,53.86,28.4,1.287,9.27,9.655833,1002.677,83.7,9.71,-0.716,0.716,0.23529
"2024-07-21 19:00:00",2289,13.48,46.98,0,1.325,38.46,22.86,1.325,9.24,9.688334,1002.578,82.1,9.65,-0.718,0.731,0.16913
"2024-07-21 20:00:00",2290,13.46,31.24,0,0.763,29.88,32.54,0.763,9.44,9.654722,1002.535,81.4,9.68,-0.714,0.729,0.11248
"2024-07-21 21:00:00",2291,13.46,19.38,0,0.8,44.41,61.8,0.8,9.51,9.647778,1002.588,82.8,9.68,-0.721,0.731,0.06975999
"2024-07-21 22:00:00",2292,13.48,16.24,0,1.543,62.26,21.46,1.543,9.17,9.911667,1002.743,86.5,9.35,-0.715,0.74,0.05844999
"2024-07-21 23:00:00",2293,13.48,19.92,0,1.231,61.74,42.02,1.231,8.97,9.810278,1002.912,86.1,9.1,-0.719,0.744,0.07171
"2024-07-22 00:00:00",2294,13.47,20.84,0,1.524,39.83,18.98,1.524,8.65,9.931111,1002.938,91.5,8.83,-0.734,0.736,0.07501999
"2024-07-22 01:00:00",2295,13.46,25.15,0,0.818,5.776,56.15,0.818,8.37,10.21028,1002.93,93.1,8.61,-0.739,0.759,0.09052999
"2024-07-22 02:00:00",2296,13.48,28.94,0,1.559,52.58,37.91,1.559,8.4,10.39194,1003.248,95.3,8.6,-0.74,0.754,0.10418
"2024-07-22 03:00:00",2297,13.48,45.77,0,0.843,38.26,45.64,0.843,8.35,10.65111,1003.413,96.3,8.54,-0.742,0.757,0.16478
"2024-07-22 04:00:00",2298,13.46,47.15,0,0.758,29.2,42.4,0.758,8.45,10.84278,1003.703,97.8,8.73,-0.738,0.765,0.16974
"2024-07-22 05:00:00",2299,13.46,61.47,0,0.985,51.24,33.7,0.985,8.66,11.03611,1003.918,97.8,8.96,-0.736,0.737,0.22128
"2024-07-22 06:00:00",2300,13.46,64.33,0,1.071,43.2,36.47,1.071,8.75,11.20583,1003.981,100,9.1,-0.736,0.75,0.2316
"2024-07-22 07:00:00",2301,13.48,62.33,0,1.616,53.19,32.87,1.616,8.7,11.1825,1004.159,100,9.11,-0.741,0.757,0.22437
"2024-07-22 08:00:00",2302,13.48,80.7,0,1.349,60.98,34.86,1.349,8.75,11.22778,1004.489,100,9.15,-0.727,0.742,0.29046
"2024-07-22 09:00:00",2303,13.46,86.3,0,1.031,59.61,37.22,1.031,9.06,11.43944,1004.864,97.6,9.51,-0.724,0.731,0.3106
"2024-07-22 10:00:00",2304,13.47,145.5,0,0.912,54.71,85.2,0.912,9.59,11.69167,1005.172,95.3,10.56,-0.692,0.714,0.52372
"2024-07-22 11:00:00",2305,13.47,152.1,0,1.485,76.68,59.29,1.485,10.17,11.85806,1005.459,96,11.31,-0.683,0.701,0.5476999
"2024-07-22 12:00:00",2306,13.48,144.4,0,2.379,60.42,31.02,2.379,9.96,11.67611,1005.79,95.8,10.76,-0.685,0.701,0.51978
"2024-07-22 13:00:00",2307,13.48,103.4,0,2.14,86.2,20.72,2.14,9.63,11.56583,1006.019,97.3,10.27,-0.677,0.731,0.37224
"2024-07-22 14:00:00",2308,13.48,153.2,0,1.742,56.11,28.32,1.742,9.96,11.82861,1006.181,95.1,10.73,-0.692,0.704,0.5513999
"2024-07-22 15:00:00",2309,13.47,151.8,0,1.575,19.69,32.06,1.575,10.1,11.9575,1006.316,95.3,11.22,-0.651,0.691,0.5465199
"2024-07-22 16:00:00",2310,13.47,116.5,0,1.606,30.01,35.96,1.606,10.17,11.93139,1006.318,96.4,11.05,-0.652,0.705,0.41933
"2024-07-22 17:00:00",2311,13.47,91.1,0,1.884,36.89,22.17,1.884,10.48,12.02444,1006.403,95.9,11.13,-0.675,0.691,0.32812
"2024-07-22 18:00:00",2312,13.47,102,0,1.122,49.16,44.93,1.122,10.67,12.18389,1006.583,93.7,11.3,-0.672,0.692,0.36726
"2024-07-22 19:00:00",2313,13.46,50.39,0,0.95,266.9,95.6,0.95,11.29,12.29194,1006.566,92.4,11.79,-0.645,0.674,0.18139
"2024-07-22 20:00:00",2314,13.47,41.16,0,1.235,2.728,8.87,1.235,11.07,12.27194,1006.566,93.5,11.5,-0.638,0.683,0.14819
"2024-07-22 21:00:00",2315,13.47,42.53,0,0.683,8.4,64.75,0.683,11.28,12.37139,1006.303,91.6,11.56,-0.645,0.675,0.15311
"2024-07-22 22:00:00",2316,13.47,46.09,0,1,10.49,63.44,1,11.4,12.50667,1006.227,93.6,11.62,-0.649,0.69,0.16592
"2024-07-22 23:00:00",2317,13.47,26.02,0,0.86,174.9,91.9,0.86,11.26,12.42167,1006.242,92.6,11.37,-0.643,0.694,0.09366
"2024-07-23 00:00:00",2318,13.47,22.51,0,0.707,10.38,91.1,0.707,10.99,12.16055,1006.147,93.7,11.13,-0.668,0.705,0.08101999
"2024-07-23 01:00:00",2319,13.46,73.93,0,1.03,32.34,54.9,1.03,10.43,11.73083,1005.919,94.3,10.9,-0.673,0.711,0.26616
"2024-07-23 02:00:00",2320,13.46,142.9,0,1.127,14.96,53.91,1.127,10.94,12.12778,1005.573,92.2,12.25,-0.618,0.676,0.51428
"2024-07-23 03:00:00",2321,13.46,38.38,0,0.91,64.83,73.75,0.909,10.78,11.79333,1005.411,90.7,11.27,-0.633,0.693,0.13818
"2024-07-23 04:00:00",2322,13.47,62.44,0,1.168,45.04,33.17,1.168,10.51,11.84472,1005.27,97.1,10.96,-0.651,0.708,0.22477
"2024-07-23 05:00:00",2323,13.47,86.6,0,1.353,90.5,81.4,1.353,10.55,11.92305,1004.875,92.6,11.19,-0.633,0.7,0.31176
"2024-07-23 06:00:00",2324,13.47,85,0,1.206,356.7,78.62,1.206,10.75,12.07555,1004.424,93.8,11.27,-0.649,0.69,0.30599
"2024-07-23 07:00:00",2325,13.46,146.5,0,1.317,36.81,82.9,1.317,11.04,12.51389,1004.11,95.3,12,-0.633,0.675,0.52745
"2024-07-23 08:00:00",2326,13.46,238.8,0,0.746,35.11,83.1,0.746,12.03,13.18361,1004.003,88.2,13.74,-0.583,0.627,0.85983
"2024-07-23 09:00:00",2327,13.46,394.9,0,3.391,76.83,52.41,3.391,16.79,14.77528,1003.232,80.1,19.19,-0.45,0.515,1.42151
"2024-07-23 10:00:00",2328,13.46,414.2,0,3,20.07,20.53,3,14.3,13.58639,1003.153,81.1,19.03,-0.446,0.486,1.4912
"2024-07-23 11:00:00",2329,13.47,445.6,0,2.843,9.56,21.95,2.843,15.09,13.64833,1003.054,75.1,18.41,-0.423,0.505,1.60415
"2024-07-23 12:00:00",2330,13.45,297.6,0,3.535,14.87,11.83,3.535,14.1,13.13778,1003.232,85.9,17.41,-0.47,0.547,1.07125
"2024-07-23 13:00:00",2331,13.46,208.1,0,1.524,13.27,50.62,1.524,13.42,12.95528,1003.363,80.2,15.51,-0.523,0.589,0.7492599
"2024-07-23 14:00:00",2332,13.46,259.8,0,2.825,53.1,34.85,2.825,13.66,12.765,1003.563,86,15.54,-0.42,0.592,0.9354299
"2024-07-23 15:00:00",2333,13.47,165.7,0,2.802,61.43,26.63,2.802,11.1,11.6725,1003.838,91.8,12.44,-0.607,0.643,0.59648
"2024-07-23 16:00:00",2334,13.46,159.6,0,1.58,16.77,61.07,1.58,11.25,11.83528,1004.085,89,12.25,-0.599,0.647,0.5746099
"2024-07-23 17:00:00",2335,13.48,109.4,0,2.601,51.79,27.06,2.601,10.01,11.2525,1004.272,92.6,10.99,-0.612,0.694,0.39386
"2024-07-23 18:00:00",2336,13.47,132.9,0,1.993,38.67,25.89,1.993,10.01,11.3425,1004.295,93.5,10.9,-0.634,0.691,0.47851
"2024-07-23 19:00:00",2337,13.48,101,0,2.037,39.75,19.8,2.037,9.39,11.04889,1004.114,94.4,10.02,-0.674,0.726,0.36349
"2024-07-23 20:00:00",2338,13.48,49.73,0,1.677,16.43,10.47,1.677,9.3,11.04806,1003.732,95.8,9.62,-0.68,0.723,0.17902
"2024-07-23 21:00:00",2339,13.46,60.03,0,1.01,5.748,11.24,1.01,9.4,11.1825,1003.492,94,9.66,-0.699,0.728,0.21609
"2024-07-23 22:00:00",2340,13.47,50.69,0,0.682,0.039,52.55,0.682,9.74,11.33889,1003.58,92.1,10.06,-0.682,0.713,0.18247
"2024-07-23 23:00:00",2341,13.47,26.54,0,0.988,5.567,61.33,0.988,9.98,11.39972,1003.033,94.1,10.19,-0.692,0.705,0.09553999
"2024-07-24 00:00:00",2342,13.46,31.26,0,1.359,52.24,63.18,1.359,9.71,11.44778,1002.698,95.1,9.89,-0.7,0.719,0.11253
"2024-07-24 01:00:00",2343,13.47,38.78,0,1.323,60.39,66.59,1.323,9.81,11.49194,1002.218,95.7,9.99,-0.692,0.714,0.1396
"2024-07-24 02:00:00",2344,13.47,71.53,0,1.185,59.37,58.61,1.185,9.62,11.45389,1001.77,95.1,10.02,-0.685,0.714,0.25749
"2024-07-24 03:00:00",2345,13.47,115.6,0,1.482,48.05,25.88,1.482,9.89,11.62667,1001.421,93.5,10.71,-0.668,0.699,0.41619
"2024-07-24 04:00:00",2346,13.47,47.08,0,1.822,104.4,59.21,1.822,10.19,11.63083,1001.71,91.2,10.49,-0.683,0.699,0.16947
"2024-07-24 05:00:00",2347,13.48,37.98,0,2.331,62.91,47.36,2.331,9.26,11.36778,1001.769,99.3,9.64,-0.673,0.722,0.13674
"2024-07-24 06:00:00",2348,13.46,54.31,0,1.181,192.7,73.51,1.181,9.26,11.45861,1001.166,95.5,9.41,-0.683,0.729,0.19552
"2024-07-24 07:00:00",2349,13.47,40.54,0.238,1.969,27.68,34.28,1.969,9.78,11.83805,1000.729,100,9.87,-0.69,0.721,0.14594
"2024-07-24 08:00:00",2350,13.47,37.01,0.952,1.108,14.43,49.44,1.108,9.35,11.65972,1000.272,98.5,9.61,-0.688,0.73,0.13322
"2024-07-24 09:00:00",2351,13.47,38.99,0.714,0.587,315.4,48.83,0.587,9.37,11.71722,1000.038,99.2,9.59,-0.692,0.738,0.14037
"2024-07-24 10:00:00",2352,13.48,49.76,1.479,1.284,59.71,29.09,1.284,9.56,11.87417,1000.122,100,9.76,-0.707,0.726,0.17914
"2024-07-24 11:00:00",2353,13.48,67.35,0.663,1.435,50.88,29.29,1.435,9.29,11.69583,999.863,100,9.58,-0.686,0.731,0.24246
"2024-07-24 12:00:00",2354,13.48,41.26,0.187,1.622,59.22,73.34,1.622,9.44,11.79333,999.7958,97.3,9.62,-0.697,0.719,0.14855
"2024-07-24 13:00:00",2355,13.46,29.92,0.544,2.026,71.07,99.7,2.026,9.75,11.86917,999.9517,97.8,9.74,-0.681,0.721,0.1077
"2024-07-24 14:00:00",2356,13.48,37.23,0.119,1.859,357.5,36.41,1.859,9.76,11.81111,1000.161,98.1,9.68,-0.684,0.726,0.13404
"2024-07-24 15:00:00",2357,13.48,46.96,0,4.705,244.3,38,4.705,10.72,11.30722,1000.402,85.7,10.46,-0.701,0.665,0.16907
"2024-07-24 16:00:00",2358,13.48,37.41,0,7.49,228.7,24.02,7.49,10.42,10.74444,1000.914,84.6,10.43,-0.468,0.768,0.13466
"2024-07-24 17:00:00",2359,13.48,39.44,0,7.066,212.7,39.14,7.066,9.9,10.30944,1001.199,82,9.96,-0.404,0.862,0.14199
"2024-07-24 18:00:00",2360,13.48,34.71,0,6.829,186.5,41.68,6.829,10.05,10.16111,1001.276,83.2,10.05,-0.645,0.641,0.12497
"2024-07-24 19:00:00",2361,13.48,51.15,0,7.389,197.7,46.31,7.389,9.74,10.07167,1001.753,82.4,9.76,-0.845,0.938,0.18413
"2024-07-24 20:00:00",2362,13.48,42.34,0,5.886,205,24.62,5.886,9.81,9.846666,1002.38,78.9,9.62,-0.698,0.596,0.15243
"2024-07-24 21:00:00",2363,13.48,38.33,0,1.941,233.3,54.29,1.941,10.15,9.431388,1002.591,78.1,10.09,-0.659,0.727,0.13798
"2024-07-24 22:00:00",2364,13.48,21.24,0,1.361,1.217,69.68,1.361,9.35,9.867222,1002.729,87.3,9.61,-0.685,0.723,0.07647
"2024-07-24 23:00:00",2365,13.46,17.67,0,1.022,126,82.3,1.022,9.26,9.995833,1002.87,81.4,9.15,-0.704,0.732,0.0636
"2024-07-25 00:00:00",2366,13.46,16.98,0,0.961,6.925,89.3,0.961,8.66,10.12861,1002.995,91.2,8.85,-0.703,0.741,0.06112
"2024-07-25 01:00:00",2367,13.46,20.31,0,1.775,181.7,46.16,1.775,9.35,9.853333,1003.14,79,8.99,-0.703,0.719,0.07313
"2024-07-25 02:00:00",2368,13.48,51.27,0,2.823,183,9.62,2.823,9.77,9.674722,1003.161,81,9.75,-0.634,0.695,0.18458
"2024-07-25 03:00:00",2369,13.46,73.09,0,2.722,181.7,14.26,2.722,9.78,9.796666,1003.294,81.3,9.78,-0.705,0.706,0.26314
"2024-07-25 04:00:00",2370,13.48,81.4,0,3.952,171.3,9.62,3.952,10.04,9.900556,1003.392,80.3,10.07,-0.573,0.677,0.2932
"2024-07-25 05:00:00",2371,13.47,81.7,0,2.311,177.6,32.3,2.311,10.09,9.930555,1003.777,79.4,10.33,-0.689,0.708,0.29404
"2024-07-25 06:00:00",2372,13.47,110.8,0,2.549,192.3,19.98,2.549,10.14,10.01833,1004.168,80.6,10.45,-0.666,0.693,0.39903
"2024-07-25 07:00:00",2373,13.47,142.8,0,3.686,183.4,11.83,3.686,10.43,10.11,1004.256,78.6,10.81,-0.578,0.685,0.5140899
"2024-07-25 08:00:00",2374,13.47,159.9,0,5.111,177.1,8.92,5.111,10.52,10.29917,1004.383,82,11.08,-0.471,0.574,0.57574
"2024-07-25 09:00:00",2375,13.48,183.5,0,5.51,176.6,8.69,5.51,10.83,10.23417,1004.724,77.5,11.23,-0.518,0.655,0.66049
"2024-07-25 10:00:00",2376,13.48,134.4,0,5.429,174.3,7.342,5.429,10.8,10.06778,1005.186,77,11.21,-0.569,0.702,0.48381
"2024-07-25 11:00:00",2377,13.48,139,0,5.279,173,8.73,5.279,11.04,9.788888,1005.586,73,11.51,-0.65,0.614,0.50032
"2024-07-25 12:00:00",2378,13.48,153.9,0,4.747,176.7,9.73,4.747,11.08,9.637222,1005.932,72.5,11.55,-0.718,0.709,0.5540799
"2024-07-25 13:00:00",2379,13.46,152.8,0,4.261,177.9,10.67,4.262,11.06,9.606111,1006.157,72.5,11.61,-0.607,0.694,0.5498999
"2024-07-25 14:00:00",2380,13.47,189.5,0,3.476,177,16.05,3.476,11.12,9.828333,1006.293,75.8,11.95,-0.64,0.665,0.6822399
"2024-07-25 15:00:00",2381,13.47,162.8,0,4.325,182.1,9.77,4.325,10.84,10.17417,1006.421,78.3,11.64,-0.619,0.663,0.5861599
"2024-07-25 16:00:00",2382,13.48,145.4,0,3.882,165.8,10.67,3.882,11.2,10.06833,1006.46,74.4,11.7,-0.593,0.673,0.52336
"2024-07-25 17:00:00",2383,13.47,89.3,0,3.281,166.3,16.86,3.281,11.46,9.887777,1006.507,71.9,11.78,-0.626,0.697,0.32133
"2024-07-25 18:00:00",2384,13.47,85.9,0,3.782,186.4,10.38,3.782,11.39,9.860555,1006.513,73.7,11.61,-0.628,0.639,0.30934
"2024-07-25 19:00:00",2385,13.47,63.09,0,2.538,167.5,22.23,2.538,11.52,9.953055,1006.631,73.6,11.68,-0.625,0.674,0.22713
"2024-07-25 20:00:00",2386,13.47,65.67,0,4.139,180.7,16.87,4.139,11.5,9.925278,1006.469,74,11.62,-0.572,0.634,0.23642
"2024-07-25 21:00:00",2387,13.47,51.46,0,4.081,179,17.49,4.081,11.63,9.918055,1006.57,71.6,11.61,-0.657,0.685,0.18526
"2024-07-25 22:00:00",2388,13.47,29.68,0,3.265,171.2,10.46,3.265,11.63,9.923888,1006.875,72.2,11.64,-0.588,0.659,0.10683
"2024-07-25 23:00:00",2389,13.47,10.74,0,1.643,190.7,22,1.643,11.13,9.986944,1006.968,76.4,11.11,-0.628,0.679,0.03867
"2024-07-26 00:00:00",2390,13.47,15.81,0,4.721,177.8,6.843,4.721,10.89,10.03972,1006.855,77.7,10.87,-0.594,0.749,0.05693
"2024-07-26 01:00:00",2391,13.48,13.71,0,5.576,173.5,8.45,5.576,10.84,10.21778,1006.982,80.9,10.81,-0.654,0.6,0.04933999
"2024-07-26 02:00:00",2392,13.47,25.14,0,3.659,180.9,9.65,3.659,10.49,10.26528,1007.06,81.6,10.46,-0.65,0.639,0.09051
"2024-07-26 03:00:00",2393,13.48,37.84,0,3.401,181.4,10.71,3.401,10.46,10.34694,1006.93,80.7,10.44,-0.64,0.672,0.13624
"2024-07-26 04:00:00",2394,13.48,37.55,0,5.047,179.2,8.66,5.047,10.78,10.17278,1006.67,78.6,10.69,-0.628,0.696,0.13519
"2024-07-26 05:00:00",2395,13.48,50.7,0,5.483,194.4,9.15,5.483,10.86,10.08972,1006.521,77.3,10.93,-0.715,0.604,0.18251
"2024-07-26 06:00:00",2396,13.47,56.35,0,3.807,188.4,16.9,3.807,10.98,10.14861,1006.703,77.2,11.04,-0.6,0.655,0.20286
"2024-07-26 07:00:00",2397,13.47,69.92,0,2.585,169.2,13.29,2.585,11.02,10.07222,1006.89,74.9,11.16,-0.628,0.677,0.2517
"2024-07-26 08:00:00",2398,13.47,85.4,0,1.49,170.2,39.49,1.49,11.35,10.00139,1007.026,77,11.63,-0.621,0.661,0.30748
"2024-07-26 09:00:00",2399,13.47,120.6,0,1.729,203.2,43.93,1.729,11.58,10.10694,1007.097,71,12.08,-0.6,0.639,0.43423
"2024-07-26 10:00:00",2400,13.46,148.7,0,1.674,163.4,57.78,1.674,11.89,9.941389,1007.126,72.8,12.55,-0.611,0.64,0.53514
"2024-07-26 11:00:00",2401,13.46,125.2,0,1.675,11.73,17.05,1.675,11.89,10.19056,1007.17,72.2,12.64,-0.588,0.629,0.45071
"2024-07-26 12:00:00",2402,13.46,120.9,0,2.144,352.9,11.96,2.144,11.81,10.20278,1006.995,73.2,12.44,-0.608,0.632,0.43532
"2024-07-26 13:00:00",2403,13.46,155.2,0,2.196,356.5,10.39,2.196,11.75,10.2375,1006.866,76.4,12.57,-0.604,0.633,0.55879
"2024-07-26 14:00:00",2404,13.48,130.3,0,3.23,341.5,13.28,3.23,11.53,10.40167,1006.708,78.1,12.19,-0.602,0.649,0.46908
"2024-07-26 15:00:00",2405,13.48,129.2,0,3.664,352.3,11.93,3.664,11.35,10.22833,1006.554,75.1,11.91,-0.649,0.638,0.46513
"2024-07-26 16:00:00",2406,13.48,132.1,0,3.504,340.7,15.5,3.504,11.25,10.09444,1006.377,75.1,11.82,-0.623,0.683,0.47558
"2024-07-26 17:00:00",2407,13.47,140.7,0,3.228,346.8,20.58,3.228,11.29,9.961389,1006.038,72.4,11.85,-0.624,0.641,0.50647
"2024-07-26 18:00:00",2408,13.47,131.9,0,2.577,4.749,12.86,2.577,11.5,9.780833,1005.695,71.1,12.07,-0.593,0.636,0.4748
"2024-07-26 19:00:00",2409,13.46,104,0,3.3,358.5,12.21,3.3,11.47,9.817778,1005.491,72.6,11.97,-0.64,0.63,0.37447
"2024-07-26 20:00:00",2410,13.48,56.97,0,2.346,38.92,28.94,2.346,10.29,10.52361,1005.137,89.7,10.88,-0.632,0.666,0.2051
"2024-07-26 21:00:00",2411,13.46,38.54,0,0.746,51.43,52.53,0.746,9.88,10.60111,1004.842,85.5,10.08,-0.665,0.685,0.13875
"2024-07-26 22:00:00",2412,13.46,41.2,0,0.69,138.4,73.99,0.69,9.93,10.32528,1004.619,85.6,10.03,-0.644,0.687,0.14832
"2024-07-26 23:00:00",2413,13.47,42.49,0,0.573,209.5,31.18,0.573,10.11,10.35861,1004.192,80.9,10.31,-0.643,0.688,0.15298
"2024-07-27 00:00:00",2414,13.47,33.04,0,0.72,20.29,47.27,0.719,9.86,10.64472,1003.646,86.1,10.15,-0.666,0.691,0.11896
"2024-07-27 01:00:00",2415,13.46,60.66,0,1.03,214.7,70.22,1.03,9.98,10.4025,1003.134,76.7,9.9,-0.661,0.706,0.21839
"2024-07-27 02:00:00",2416,13.46,118.7,0,1.46,25.04,84.3,1.46,11.48,10.29472,1002.722,72,11.85,-0.604,0.643,0.42746
"2024-07-27 03:00:00",2417,13.47,100,0,1.708,101.9,75.65,1.709,12.02,9.901944,1002.543,70.5,12.79,-0.568,0.631,0.35997
"2024-07-27 04:00:00",2418,13.47,56.19,0,1.935,26.82,36.35,1.935,10.34,10.28667,1002.295,81.5,10.99,-0.66,0.65,0.20228
"2024-07-27 05:00:00",2419,13.47,68.43,0,1.646,115,90.5,1.645,11.36,9.864445,1001.842,72.1,11.37,-0.676,0.636,0.24633
"2024-07-27 06:00:00",2420,13.47,103.9,0,1.234,140.5,96.2,1.234,11.66,9.864721,1001.539,71.6,12.09,-0.607,0.639,0.37411
"2024-07-27 07:00:00",2421,13.46,135.3,0,1.632,166.8,81.5,1.632,12.16,9.981667,1001.335,70.7,12.81,-0.597,0.632,0.4872
"2024-07-27 08:00:00",2422,13.46,107.1,0,1.382,274.4,80.4,1.382,12.41,10.16389,1001.188,70.9,12.93,-0.585,0.623,0.38559
"2024-07-27 09:00:00",2423,13.46,101.1,0,2.24,84.6,60.86,2.24,12.52,10.37583,1000.987,71.1,12.98,-0.698,0.553,0.36408
"2024-07-27 10:00:00",2424,13.47,92.5,0,1.723,47.8,77.55,1.723,12.12,10.64278,1000.996,74.4,12.61,-0.601,0.626,0.33283
"2024-07-27 11:00:00",2425,13.47,187.6,0,2.007,84.8,66.37,2.007,12.31,11.06833,1000.854,86.7,13.24,-0.576,0.607,0.6753799
"2024-07-27 12:00:00",2426,13.46,283.5,0,2.205,40.65,23.83,2.205,11.77,11.27889,1000.637,79.7,13.51,-0.561,0.605,1.02052
"2024-07-27 13:00:00",2427,13.46,109.7,0,1.92,52.19,27.44,1.92,12.13,11.15972,1000.773,80.1,12.94,-0.538,0.611,0.39502
"2024-07-27 14:00:00",2428,13.46,214.1,0,1.281,31.35,53.78,1.281,11.77,11.3625,1000.622,82.5,13.27,-0.565,0.597,0.7708899
"2024-07-27 15:00:00",2429,13.46,116.2,0,1.772,31.77,35.64,1.772,11.73,11.27472,1000.807,86.4,12.89,-0.556,0.614,0.41835
"2024-07-27 16:00:00",2430,13.46,113.2,0,1.382,13.26,21.82,1.382,11.26,11.45833,1001.146,86.5,12.33,-0.581,0.634,0.40762
"2024-07-27 17:00:00",2431,13.46,56.56,0,1.578,20.38,45.08,1.578,11.04,11.25667,1001.477,86.8,11.69,-0.596,0.65,0.20362
